Date,HRU,ID.x,ASP,ID.y,Manual
1986-02-15,101,2F05P,334,NA,NA
1986-02-16,101,2F05P,331,NA,NA
1986-02-17,101,2F05P,333,NA,NA
1986-02-18,101,2F05P,331,NA,NA
1986-02-19,101,2F05P,335,NA,NA
1986-02-20,101,2F05P,340,NA,NA
1986-02-21,101,2F05P,348,NA,NA
1986-02-22,101,2F05P,351,NA,NA
1986-02-23,101,2F05P,350,NA,NA
1986-02-24,101,2F05P,346,NA,NA
1986-02-25,101,2F05P,347,NA,NA
1986-02-26,101,2F05P,346,NA,NA
1986-02-27,101,2F05P,344,NA,NA
1986-02-28,101,2F05P,341,NA,NA
1986-03-01,101,2F05P,342,NA,NA
1986-03-02,101,2F05P,341,NA,NA
1986-03-03,101,2F05P,344,NA,NA
1986-03-04,101,2F05P,348,NA,NA
1986-03-05,101,2F05P,351,NA,NA
1986-03-06,101,2F05P,346,NA,NA
1986-03-07,101,2F05P,351,NA,NA
1986-03-08,101,2F05P,350,NA,NA
1986-03-09,101,2F05P,351,NA,NA
1986-03-10,101,2F05P,365,NA,NA
1986-03-11,101,2F05P,365,NA,NA
1986-03-12,101,2F05P,374,NA,NA
1986-03-13,101,2F05P,375,NA,NA
1986-03-14,101,2F05P,373,NA,NA
1986-03-15,101,2F05P,375,NA,NA
1986-03-16,101,2F05P,380,NA,NA
1986-03-17,101,2F05P,385,NA,NA
1986-03-18,101,2F05P,386,NA,NA
1986-03-19,101,2F05P,386,NA,NA
1986-03-20,101,2F05P,387,NA,NA
1986-03-21,101,2F05P,397,NA,NA
1986-03-22,101,2F05P,403,NA,NA
1986-03-23,101,2F05P,402,NA,NA
1986-03-24,101,2F05P,401,NA,NA
1986-03-25,101,2F05P,402,NA,NA
1986-03-26,101,2F05P,403,NA,NA
1986-03-27,101,2F05P,402,NA,NA
1986-03-28,101,2F05P,403,NA,NA
1986-03-29,101,2F05P,403,NA,NA
1986-03-30,101,2F05P,403,NA,NA
1986-03-31,101,2F05P,405,NA,NA
1986-04-01,101,2F05P,406,NA,NA
1986-04-02,101,2F05P,423,NA,NA
1986-04-03,101,2F05P,423,NA,NA
1986-04-04,101,2F05P,421,NA,NA
1986-04-05,101,2F05P,423,NA,NA
1986-04-06,101,2F05P,424,NA,NA
1986-04-07,101,2F05P,420,NA,NA
1986-04-08,101,2F05P,418,NA,NA
1986-04-09,101,2F05P,421,NA,NA
1986-04-10,101,2F05P,429,NA,NA
1986-04-11,101,2F05P,437,NA,NA
1986-04-12,101,2F05P,441,NA,NA
1986-04-13,101,2F05P,445,NA,NA
1986-04-14,101,2F05P,452,NA,NA
1986-04-15,101,2F05P,456,NA,NA
1986-04-16,101,2F05P,468,NA,NA
1986-04-17,101,2F05P,481,NA,NA
1986-04-18,101,2F05P,486,NA,NA
1986-04-19,101,2F05P,486,NA,NA
1986-04-20,101,2F05P,498,NA,NA
1986-04-21,101,2F05P,499,NA,NA
1986-04-22,101,2F05P,505,NA,NA
1986-04-23,101,2F05P,506,NA,NA
1986-04-24,101,2F05P,514,NA,NA
1986-04-25,101,2F05P,530,NA,NA
1986-04-26,101,2F05P,529,NA,NA
1986-04-27,101,2F05P,527,NA,NA
1986-04-28,101,2F05P,527,NA,NA
1986-04-29,101,2F05P,528,NA,NA
1986-04-30,101,2F05P,530,NA,NA
1986-05-01,101,2F05P,535,NA,NA
1986-05-02,101,2F05P,542,NA,NA
1986-05-03,101,2F05P,538,NA,NA
1986-05-04,101,2F05P,533,NA,NA
1986-05-05,101,2F05P,529,NA,NA
1986-05-06,101,2F05P,526,NA,NA
1986-05-07,101,2F05P,533,NA,NA
1986-05-08,101,2F05P,529,NA,NA
1986-05-09,101,2F05P,532,NA,NA
1986-05-10,101,2F05P,535,NA,NA
1986-05-11,101,2F05P,536,NA,NA
1986-05-12,101,2F05P,530,NA,NA
1986-05-13,101,2F05P,531,NA,NA
1986-05-14,101,2F05P,535,NA,NA
1986-05-15,101,2F05P,540,NA,NA
1986-05-16,101,2F05P,524,NA,NA
1986-05-17,101,2F05P,501,NA,NA
1986-05-18,101,2F05P,483,NA,NA
1986-05-19,101,2F05P,506,NA,NA
1986-05-20,101,2F05P,508,NA,NA
1986-05-21,101,2F05P,504,NA,NA
1986-05-22,101,2F05P,494,NA,NA
1986-05-23,101,2F05P,471,NA,NA
1986-05-24,101,2F05P,432,NA,NA
1986-05-25,101,2F05P,404,NA,NA
1986-05-26,101,2F05P,363,NA,NA
1986-05-27,101,2F05P,318,NA,NA
1986-05-28,101,2F05P,274,NA,NA
1986-05-29,101,2F05P,223,NA,NA
1986-05-30,101,2F05P,172,NA,NA
1986-05-31,101,2F05P,132,NA,NA
1986-06-01,101,2F05P,102,NA,NA
1986-06-02,101,2F05P,72,NA,NA
1986-06-03,101,2F05P,41,NA,NA
1986-06-04,101,2F05P,4,NA,NA
1986-06-05,101,2F05P,0,NA,NA
1986-06-06,101,2F05P,0,NA,NA
1986-06-07,101,2F05P,0,NA,NA
1986-06-08,101,2F05P,0,NA,NA
1986-06-09,101,2F05P,0,NA,NA
1986-06-10,101,2F05P,0,NA,NA
1986-06-11,101,2F05P,0,NA,NA
1986-06-12,101,2F05P,0,NA,NA
1986-06-13,101,2F05P,0,NA,NA
1986-06-14,101,2F05P,0,NA,NA
1986-06-15,101,2F05P,0,NA,NA
1986-06-16,101,2F05P,0,NA,NA
1986-06-17,101,2F05P,0,NA,NA
1986-06-18,101,2F05P,0,NA,NA
1986-06-19,101,2F05P,0,NA,NA
1986-06-20,101,2F05P,0,NA,NA
1986-06-21,101,2F05P,0,NA,NA
1986-06-22,101,2F05P,0,NA,NA
1986-06-23,101,2F05P,0,NA,NA
1986-06-24,101,2F05P,0,NA,NA
1986-06-25,101,2F05P,0,NA,NA
1986-06-26,101,2F05P,0,NA,NA
1986-06-27,101,2F05P,0,NA,NA
1986-06-28,101,2F05P,0,NA,NA
1986-06-29,101,2F05P,0,NA,NA
1986-06-30,101,2F05P,0,NA,NA
1986-07-01,101,2F05P,0,NA,NA
1986-07-02,101,2F05P,0,NA,NA
1986-07-03,101,2F05P,0,NA,NA
1986-07-04,101,2F05P,0,NA,NA
1986-07-05,101,2F05P,0,NA,NA
1986-07-06,101,2F05P,0,NA,NA
1986-07-07,101,2F05P,0,NA,NA
1986-07-08,101,2F05P,0,NA,NA
1986-07-09,101,2F05P,0,NA,NA
1986-07-10,101,2F05P,0,NA,NA
1986-07-11,101,2F05P,0,NA,NA
1986-07-12,101,2F05P,0,NA,NA
1986-07-13,101,2F05P,0,NA,NA
1986-07-14,101,2F05P,0,NA,NA
1986-07-15,101,2F05P,0,NA,NA
1986-07-16,101,2F05P,0,NA,NA
1986-07-17,101,2F05P,0,NA,NA
1986-07-18,101,2F05P,0,NA,NA
1986-07-19,101,2F05P,0,NA,NA
1986-07-20,101,2F05P,0,NA,NA
1986-07-21,101,2F05P,0,NA,NA
1986-07-22,101,2F05P,0,NA,NA
1986-07-23,101,2F05P,0,NA,NA
1986-07-24,101,2F05P,0,NA,NA
1986-07-25,101,2F05P,0,NA,NA
1986-07-26,101,2F05P,0,NA,NA
1986-07-27,101,2F05P,0,NA,NA
1986-07-28,101,2F05P,0,NA,NA
1986-07-29,101,2F05P,0,NA,NA
1986-07-30,101,2F05P,0,NA,NA
1986-07-31,101,2F05P,0,NA,NA
1986-08-01,101,2F05P,0,NA,NA
1986-08-02,101,2F05P,0,NA,NA
1986-08-03,101,2F05P,0,NA,NA
1986-08-04,101,2F05P,0,NA,NA
1986-08-05,101,2F05P,0,NA,NA
1986-08-06,101,2F05P,0,NA,NA
1986-08-07,101,2F05P,0,NA,NA
1986-08-08,101,2F05P,0,NA,NA
1986-08-09,101,2F05P,0,NA,NA
1986-08-10,101,2F05P,0,NA,NA
1986-08-11,101,2F05P,0,NA,NA
1986-08-12,101,2F05P,0,NA,NA
1986-08-13,101,2F05P,0,NA,NA
1986-08-14,101,2F05P,0,NA,NA
1986-08-15,101,2F05P,0,NA,NA
1986-08-16,101,2F05P,0,NA,NA
1986-08-17,101,2F05P,0,NA,NA
1986-08-18,101,2F05P,0,NA,NA
1986-08-19,101,2F05P,0,NA,NA
1986-08-20,101,2F05P,0,NA,NA
1986-08-21,101,2F05P,0,NA,NA
1986-08-22,101,2F05P,0,NA,NA
1986-08-23,101,2F05P,0,NA,NA
1986-08-24,101,2F05P,0,NA,NA
1986-08-25,101,2F05P,0,NA,NA
1986-08-26,101,2F05P,0,NA,NA
1986-08-27,101,2F05P,0,NA,NA
1986-08-28,101,2F05P,0,NA,NA
1986-08-29,101,2F05P,0,NA,NA
1986-08-30,101,2F05P,0,NA,NA
1986-08-31,101,2F05P,0,NA,NA
1986-09-01,101,2F05P,0,NA,NA
1986-09-02,101,2F05P,0,NA,NA
1986-09-03,101,2F05P,0,NA,NA
1986-09-04,101,2F05P,0,NA,NA
1986-09-05,101,2F05P,0,NA,NA
1986-09-06,101,2F05P,0,NA,NA
1986-09-07,101,2F05P,0,NA,NA
1986-09-08,101,2F05P,0,NA,NA
1986-09-09,101,2F05P,0,NA,NA
1986-09-10,101,2F05P,0,NA,NA
1986-09-11,101,2F05P,0,NA,NA
1986-09-12,101,2F05P,0,NA,NA
1986-09-13,101,2F05P,0,NA,NA
1986-09-14,101,2F05P,0,NA,NA
1986-09-15,101,2F05P,0,NA,NA
1986-09-16,101,2F05P,0,NA,NA
1986-09-17,101,2F05P,0,NA,NA
1986-09-18,101,2F05P,0,NA,NA
1986-09-19,101,2F05P,0,NA,NA
1986-09-20,101,2F05P,0,NA,NA
1986-09-21,101,2F05P,0,NA,NA
1986-09-22,101,2F05P,0,NA,NA
1986-09-23,101,2F05P,0,NA,NA
1986-09-24,101,2F05P,43,NA,NA
1986-09-25,101,2F05P,48,NA,NA
1986-09-26,101,2F05P,56,NA,NA
1986-09-27,101,2F05P,62,NA,NA
1986-09-28,101,2F05P,60,NA,NA
1986-09-29,101,2F05P,58,NA,NA
1986-09-30,101,2F05P,59,NA,NA
1986-10-01,101,2F05P,52,NA,NA
1986-10-02,101,2F05P,47,NA,NA
1986-10-03,101,2F05P,41,NA,NA
1986-10-04,101,2F05P,37,NA,NA
1986-10-05,101,2F05P,31,NA,NA
1986-10-06,101,2F05P,29,NA,NA
1986-10-07,101,2F05P,27,NA,NA
1986-10-08,101,2F05P,21,NA,NA
1986-10-09,101,2F05P,20,NA,NA
1986-10-10,101,2F05P,21,NA,NA
1986-10-11,101,2F05P,23,NA,NA
1986-10-12,101,2F05P,27,NA,NA
1986-10-13,101,2F05P,26,NA,NA
1986-10-14,101,2F05P,24,NA,NA
1986-10-15,101,2F05P,21,NA,NA
1986-10-16,101,2F05P,20,NA,NA
1986-10-17,101,2F05P,22,NA,NA
1986-10-18,101,2F05P,18,NA,NA
1986-10-19,101,2F05P,18,NA,NA
1986-10-20,101,2F05P,16,NA,NA
1986-10-21,101,2F05P,17,NA,NA
1986-10-22,101,2F05P,14,NA,NA
1986-10-23,101,2F05P,6,NA,NA
1986-10-24,101,2F05P,0,NA,NA
1986-10-25,101,2F05P,0,NA,NA
1986-10-26,101,2F05P,0,NA,NA
1986-10-27,101,2F05P,0,NA,NA
1986-10-28,101,2F05P,1,NA,NA
1986-10-29,101,2F05P,0,NA,NA
1986-10-30,101,2F05P,0,NA,NA
1986-10-31,101,2F05P,2,NA,NA
1986-11-01,101,2F05P,1,NA,NA
1986-11-02,101,2F05P,0,NA,NA
1986-11-03,101,2F05P,0,NA,NA
1986-11-04,101,2F05P,1,NA,NA
1986-11-05,101,2F05P,0,NA,NA
1986-11-06,101,2F05P,0,NA,NA
1986-11-07,101,2F05P,0,NA,NA
1986-11-08,101,2F05P,7,NA,NA
1986-11-09,101,2F05P,6,NA,NA
1986-11-10,101,2F05P,9,NA,NA
1986-11-11,101,2F05P,16,NA,NA
1986-11-12,101,2F05P,17,NA,NA
1986-11-13,101,2F05P,20,NA,NA
1986-11-14,101,2F05P,42,NA,NA
1986-11-15,101,2F05P,49,NA,NA
1986-11-16,101,2F05P,50,NA,NA
1986-11-17,101,2F05P,58,NA,NA
1986-11-18,101,2F05P,62,NA,NA
1986-11-19,101,2F05P,64,NA,NA
1986-11-20,101,2F05P,76,NA,NA
1986-11-21,101,2F05P,78,NA,NA
1986-11-22,101,2F05P,80,NA,NA
1986-11-23,101,2F05P,80,NA,NA
1986-11-24,101,2F05P,83,NA,NA
1986-11-25,101,2F05P,83,NA,NA
1986-11-26,101,2F05P,82,NA,NA
1986-11-27,101,2F05P,83,NA,NA
1986-11-28,101,2F05P,84,NA,NA
1986-11-29,101,2F05P,84,NA,NA
1986-11-30,101,2F05P,83,NA,NA
1986-12-01,101,2F05P,84,NA,NA
1986-12-02,101,2F05P,86,NA,NA
1986-12-03,101,2F05P,86,NA,NA
1986-12-04,101,2F05P,87,NA,NA
1986-12-05,101,2F05P,86,NA,NA
1986-12-06,101,2F05P,86,NA,NA
1986-12-07,101,2F05P,86,NA,NA
1986-12-08,101,2F05P,87,NA,NA
1986-12-09,101,2F05P,89,NA,NA
1986-12-10,101,2F05P,91,NA,NA
1986-12-11,101,2F05P,94,NA,NA
1986-12-12,101,2F05P,100,NA,NA
1986-12-13,101,2F05P,100,NA,NA
1986-12-14,101,2F05P,100,NA,NA
1986-12-15,101,2F05P,100,NA,NA
1986-12-16,101,2F05P,101,NA,NA
1986-12-17,101,2F05P,101,NA,NA
1986-12-18,101,2F05P,104,NA,NA
1986-12-19,101,2F05P,107,NA,NA
1986-12-20,101,2F05P,109,NA,NA
1986-12-21,101,2F05P,115,NA,NA
1986-12-22,101,2F05P,117,NA,NA
1986-12-23,101,2F05P,118,NA,NA
1986-12-24,101,2F05P,118,NA,NA
1986-12-25,101,2F05P,117,NA,NA
1986-12-26,101,2F05P,122,NA,NA
1986-12-27,101,2F05P,133,NA,NA
1986-12-28,101,2F05P,133,NA,NA
1986-12-29,101,2F05P,136,NA,NA
1986-12-30,101,2F05P,136,NA,NA
1986-12-31,101,2F05P,145,NA,NA
1987-01-01,101,2F05P,149,NA,NA
1987-01-02,101,2F05P,149,NA,NA
1987-01-03,101,2F05P,148,NA,NA
1987-01-04,101,2F05P,147,NA,NA
1987-01-05,101,2F05P,146,NA,NA
1987-01-06,101,2F05P,147,NA,NA
1987-01-07,101,2F05P,148,NA,NA
1987-01-08,101,2F05P,148,NA,NA
1987-01-09,101,2F05P,150,NA,NA
1987-01-10,101,2F05P,155,NA,NA
1987-01-11,101,2F05P,154,NA,NA
1987-01-12,101,2F05P,154,NA,NA
1987-01-13,101,2F05P,156,NA,NA
1987-01-14,101,2F05P,157,NA,NA
1987-01-15,101,2F05P,156,NA,NA
1987-01-16,101,2F05P,155,NA,NA
1987-01-17,101,2F05P,155,NA,NA
1987-01-18,101,2F05P,157,NA,NA
1987-01-19,101,2F05P,156,NA,NA
1987-01-20,101,2F05P,156,NA,NA
1987-01-21,101,2F05P,158,NA,NA
1987-01-22,101,2F05P,160,NA,NA
1987-01-23,101,2F05P,161,NA,NA
1987-01-24,101,2F05P,167,NA,NA
1987-01-25,101,2F05P,172,NA,NA
1987-01-26,101,2F05P,172,NA,NA
1987-01-27,101,2F05P,174,NA,NA
1987-01-28,101,2F05P,178,NA,NA
1987-01-29,101,2F05P,186,NA,NA
1987-01-30,101,2F05P,187,NA,NA
1987-01-31,101,2F05P,189,NA,NA
1987-02-01,101,2F05P,190,NA,NA
1987-02-02,101,2F05P,191,NA,NA
1987-02-03,101,2F05P,191,NA,NA
1987-02-04,101,2F05P,191,NA,NA
1987-02-05,101,2F05P,192,NA,NA
1987-02-06,101,2F05P,192,NA,NA
1987-02-07,101,2F05P,192,NA,NA
1987-02-08,101,2F05P,192,NA,NA
1987-02-09,101,2F05P,199,NA,NA
1987-02-10,101,2F05P,200,NA,NA
1987-02-11,101,2F05P,201,NA,NA
1987-02-12,101,2F05P,202,NA,NA
1987-02-13,101,2F05P,202,NA,NA
1987-02-14,101,2F05P,203,NA,NA
1987-02-15,101,2F05P,203,NA,NA
1987-02-16,101,2F05P,207,NA,NA
1987-02-17,101,2F05P,207,NA,NA
1987-02-18,101,2F05P,207,NA,NA
1987-02-19,101,2F05P,213,NA,NA
1987-02-20,101,2F05P,213,NA,NA
1987-02-21,101,2F05P,213,NA,NA
1987-02-22,101,2F05P,212,NA,NA
1987-02-23,101,2F05P,212,NA,NA
1987-02-24,101,2F05P,213,NA,NA
1987-02-25,101,2F05P,213,NA,NA
1987-02-26,101,2F05P,213,NA,NA
1987-02-27,101,2F05P,215,NA,NA
1987-02-28,101,2F05P,218,NA,NA
1987-03-01,101,2F05P,223,NA,NA
1987-03-02,101,2F05P,220,NA,NA
1987-03-03,101,2F05P,221,NA,NA
1987-03-04,101,2F05P,226,NA,NA
1987-03-05,101,2F05P,227,NA,NA
1987-03-06,101,2F05P,225,NA,NA
1987-03-07,101,2F05P,228,NA,NA
1987-03-08,101,2F05P,234,NA,NA
1987-03-09,101,2F05P,236,NA,NA
1987-03-10,101,2F05P,245,NA,NA
1987-03-11,101,2F05P,262,NA,NA
1987-03-12,101,2F05P,261,NA,NA
1987-03-13,101,2F05P,261,NA,NA
1987-03-14,101,2F05P,264,NA,NA
1987-03-15,101,2F05P,272,NA,NA
1987-03-16,101,2F05P,274,NA,NA
1987-03-17,101,2F05P,276,NA,NA
1987-03-18,101,2F05P,276,NA,NA
1987-03-19,101,2F05P,276,NA,NA
1987-03-20,101,2F05P,275,NA,NA
1987-03-21,101,2F05P,276,NA,NA
1987-03-22,101,2F05P,279,NA,NA
1987-03-23,101,2F05P,280,NA,NA
1987-03-24,101,2F05P,281,NA,NA
1987-03-25,101,2F05P,280,NA,NA
1987-03-26,101,2F05P,281,NA,NA
1987-03-27,101,2F05P,281,NA,NA
1987-03-28,101,2F05P,282,NA,NA
1987-03-29,101,2F05P,278,NA,NA
1987-03-30,101,2F05P,276,NA,NA
1987-03-31,101,2F05P,272,NA,NA
1987-04-01,101,2F05P,268,NA,NA
1987-04-02,101,2F05P,270,NA,NA
1987-04-03,101,2F05P,269,NA,NA
1987-04-04,101,2F05P,266,NA,NA
1987-04-05,101,2F05P,269,NA,NA
1987-04-06,101,2F05P,267,NA,NA
1987-04-07,101,2F05P,265,NA,NA
1987-04-08,101,2F05P,272,NA,NA
1987-04-09,101,2F05P,271,NA,NA
1987-04-10,101,2F05P,267,NA,NA
1987-04-11,101,2F05P,266,NA,NA
1987-04-12,101,2F05P,268,NA,NA
1987-04-13,101,2F05P,271,NA,NA
1987-04-14,101,2F05P,263,NA,NA
1987-04-15,101,2F05P,261,NA,NA
1987-04-16,101,2F05P,256,NA,NA
1987-04-17,101,2F05P,257,NA,NA
1987-04-18,101,2F05P,255,NA,NA
1987-04-19,101,2F05P,254,NA,NA
1987-04-20,101,2F05P,243,NA,NA
1987-04-21,101,2F05P,245,NA,NA
1987-04-22,101,2F05P,240,NA,NA
1987-04-23,101,2F05P,230,NA,NA
1987-04-24,101,2F05P,220,NA,NA
1987-04-25,101,2F05P,198,NA,NA
1987-04-26,101,2F05P,175,NA,NA
1987-04-27,101,2F05P,157,NA,NA
1987-04-28,101,2F05P,140,NA,NA
1987-04-29,101,2F05P,141,NA,NA
1987-04-30,101,2F05P,150,NA,NA
1987-05-01,101,2F05P,151,NA,NA
1987-05-02,101,2F05P,138,NA,NA
1987-05-03,101,2F05P,117,NA,NA
1987-05-04,101,2F05P,87,NA,NA
1987-05-05,101,2F05P,51,NA,NA
1987-05-06,101,2F05P,12,NA,NA
1987-05-07,101,2F05P,0,NA,NA
1987-05-08,101,2F05P,0,NA,NA
1987-05-09,101,2F05P,0,NA,NA
1987-05-10,101,2F05P,0,NA,NA
1987-05-11,101,2F05P,0,NA,NA
1987-05-12,101,2F05P,0,NA,NA
1987-05-13,101,2F05P,0,NA,NA
1987-05-14,101,2F05P,0,NA,NA
1987-05-15,101,2F05P,0,NA,NA
1987-05-16,101,2F05P,0,NA,NA
1987-05-17,101,2F05P,0,NA,NA
1987-05-18,101,2F05P,0,NA,NA
1987-05-19,101,2F05P,0,NA,NA
1987-05-20,101,2F05P,0,NA,NA
1987-05-21,101,2F05P,0,NA,NA
1987-05-22,101,2F05P,0,NA,NA
1987-05-23,101,2F05P,0,NA,NA
1987-05-24,101,2F05P,0,NA,NA
1987-05-25,101,2F05P,0,NA,NA
1987-05-26,101,2F05P,0,NA,NA
1987-05-27,101,2F05P,0,NA,NA
1987-05-28,101,2F05P,0,NA,NA
1987-05-29,101,2F05P,0,NA,NA
1987-05-30,101,2F05P,0,NA,NA
1987-05-31,101,2F05P,0,NA,NA
1987-06-01,101,2F05P,0,NA,NA
1987-06-02,101,2F05P,0,NA,NA
1987-06-03,101,2F05P,0,NA,NA
1987-06-04,101,2F05P,0,NA,NA
1987-06-05,101,2F05P,0,NA,NA
1987-06-06,101,2F05P,0,NA,NA
1987-06-07,101,2F05P,0,NA,NA
1987-06-08,101,2F05P,0,NA,NA
1987-06-09,101,2F05P,0,NA,NA
1987-06-10,101,2F05P,0,NA,NA
1987-06-11,101,2F05P,0,NA,NA
1987-06-12,101,2F05P,0,NA,NA
1987-06-13,101,2F05P,0,NA,NA
1987-06-14,101,2F05P,0,NA,NA
1987-06-15,101,2F05P,0,NA,NA
1987-06-16,101,2F05P,0,NA,NA
1987-06-17,101,2F05P,0,NA,NA
1987-06-18,101,2F05P,0,NA,NA
1987-06-19,101,2F05P,0,NA,NA
1987-06-20,101,2F05P,0,NA,NA
1987-06-21,101,2F05P,0,NA,NA
1987-06-22,101,2F05P,0,NA,NA
1987-06-23,101,2F05P,0,NA,NA
1987-06-24,101,2F05P,0,NA,NA
1987-06-25,101,2F05P,0,NA,NA
1987-06-26,101,2F05P,0,NA,NA
1987-06-27,101,2F05P,0,NA,NA
1987-06-28,101,2F05P,0,NA,NA
1987-06-29,101,2F05P,0,NA,NA
1987-06-30,101,2F05P,0,NA,NA
1987-07-01,101,2F05P,0,NA,NA
1987-07-02,101,2F05P,0,NA,NA
1987-07-03,101,2F05P,0,NA,NA
1987-07-04,101,2F05P,0,NA,NA
1987-07-05,101,2F05P,0,NA,NA
1987-07-06,101,2F05P,0,NA,NA
1987-07-07,101,2F05P,0,NA,NA
1987-07-08,101,2F05P,0,NA,NA
1987-07-09,101,2F05P,0,NA,NA
1987-07-10,101,2F05P,0,NA,NA
1987-07-11,101,2F05P,0,NA,NA
1987-07-12,101,2F05P,0,NA,NA
1987-07-13,101,2F05P,0,NA,NA
1987-07-14,101,2F05P,0,NA,NA
1987-07-15,101,2F05P,0,NA,NA
1987-07-16,101,2F05P,0,NA,NA
1987-07-17,101,2F05P,0,NA,NA
1987-07-18,101,2F05P,0,NA,NA
1987-07-19,101,2F05P,0,NA,NA
1987-07-20,101,2F05P,0,NA,NA
1987-07-21,101,2F05P,0,NA,NA
1987-07-22,101,2F05P,0,NA,NA
1987-07-23,101,2F05P,0,NA,NA
1987-07-24,101,2F05P,0,NA,NA
1987-07-25,101,2F05P,0,NA,NA
1987-07-26,101,2F05P,0,NA,NA
1987-07-27,101,2F05P,0,NA,NA
1987-07-28,101,2F05P,0,NA,NA
1987-07-29,101,2F05P,0,NA,NA
1987-07-30,101,2F05P,0,NA,NA
1987-07-31,101,2F05P,0,NA,NA
1987-08-01,101,2F05P,0,NA,NA
1987-08-02,101,2F05P,0,NA,NA
1987-08-03,101,2F05P,0,NA,NA
1987-08-04,101,2F05P,0,NA,NA
1987-08-05,101,2F05P,0,NA,NA
1987-08-06,101,2F05P,0,NA,NA
1987-08-07,101,2F05P,0,NA,NA
1987-08-08,101,2F05P,0,NA,NA
1987-08-09,101,2F05P,0,NA,NA
1987-08-10,101,2F05P,0,NA,NA
1987-08-11,101,2F05P,0,NA,NA
1987-08-12,101,2F05P,0,NA,NA
1987-08-13,101,2F05P,0,NA,NA
1987-08-14,101,2F05P,0,NA,NA
1987-08-15,101,2F05P,0,NA,NA
1987-08-16,101,2F05P,0,NA,NA
1987-08-17,101,2F05P,0,NA,NA
1987-08-18,101,2F05P,0,NA,NA
1987-08-19,101,2F05P,0,NA,NA
1987-08-20,101,2F05P,0,NA,NA
1987-08-21,101,2F05P,0,NA,NA
1987-08-22,101,2F05P,0,NA,NA
1987-08-23,101,2F05P,0,NA,NA
1987-08-24,101,2F05P,0,NA,NA
1987-08-25,101,2F05P,0,NA,NA
1987-08-26,101,2F05P,0,NA,NA
1987-08-27,101,2F05P,0,NA,NA
1987-08-28,101,2F05P,0,NA,NA
1987-08-29,101,2F05P,0,NA,NA
1987-08-30,101,2F05P,0,NA,NA
1987-08-31,101,2F05P,0,NA,NA
1987-09-01,101,2F05P,0,NA,NA
1987-09-02,101,2F05P,0,NA,NA
1987-09-03,101,2F05P,0,NA,NA
1987-09-04,101,2F05P,0,NA,NA
1987-09-05,101,2F05P,0,NA,NA
1987-09-06,101,2F05P,0,NA,NA
1987-09-07,101,2F05P,0,NA,NA
1987-09-08,101,2F05P,0,NA,NA
1987-09-09,101,2F05P,0,NA,NA
1987-09-10,101,2F05P,0,NA,NA
1987-09-11,101,2F05P,0,NA,NA
1987-09-12,101,2F05P,0,NA,NA
1987-09-13,101,2F05P,0,NA,NA
1987-09-14,101,2F05P,0,NA,NA
1987-09-15,101,2F05P,0,NA,NA
1987-09-16,101,2F05P,0,NA,NA
1987-09-17,101,2F05P,0,NA,NA
1987-09-18,101,2F05P,0,NA,NA
1987-09-19,101,2F05P,0,NA,NA
1987-09-20,101,2F05P,0,NA,NA
1987-09-21,101,2F05P,0,NA,NA
1987-09-22,101,2F05P,0,NA,NA
1987-09-23,101,2F05P,0,NA,NA
1987-09-24,101,2F05P,0,NA,NA
1987-09-25,101,2F05P,0,NA,NA
1987-09-26,101,2F05P,0,NA,NA
1987-09-27,101,2F05P,0,NA,NA
1987-09-28,101,2F05P,0,NA,NA
1987-09-29,101,2F05P,0,NA,NA
1987-09-30,101,2F05P,0,NA,NA
1987-10-01,101,2F05P,0,NA,NA
1987-10-02,101,2F05P,0,NA,NA
1987-10-03,101,2F05P,0,NA,NA
1987-10-04,101,2F05P,0,NA,NA
1987-10-05,101,2F05P,0,NA,NA
1987-10-06,101,2F05P,0,NA,NA
1987-10-07,101,2F05P,0,NA,NA
1987-10-08,101,2F05P,0,NA,NA
1987-10-09,101,2F05P,0,NA,NA
1987-10-10,101,2F05P,0,NA,NA
1987-10-11,101,2F05P,0,NA,NA
1987-10-12,101,2F05P,0,NA,NA
1987-10-13,101,2F05P,0,NA,NA
1987-10-14,101,2F05P,0,NA,NA
1987-10-15,101,2F05P,0,NA,NA
1987-10-16,101,2F05P,0,NA,NA
1987-10-17,101,2F05P,0,NA,NA
1987-10-18,101,2F05P,0,NA,NA
1987-10-19,101,2F05P,0,NA,NA
1987-10-20,101,2F05P,0,NA,NA
1987-10-21,101,2F05P,0,NA,NA
1987-10-22,101,2F05P,1,NA,NA
1987-10-23,101,2F05P,0,NA,NA
1987-10-24,101,2F05P,0,NA,NA
1987-10-25,101,2F05P,0,NA,NA
1987-10-26,101,2F05P,0,NA,NA
1987-10-27,101,2F05P,0,NA,NA
1987-10-28,101,2F05P,0,NA,NA
1987-10-29,101,2F05P,0,NA,NA
1987-10-30,101,2F05P,0,NA,NA
1987-10-31,101,2F05P,0,NA,NA
1987-11-01,101,2F05P,0,NA,NA
1987-11-02,101,2F05P,0,NA,NA
1987-11-03,101,2F05P,0,NA,NA
1987-11-04,101,2F05P,0,NA,NA
1987-11-05,101,2F05P,0,NA,NA
1987-11-06,101,2F05P,0,NA,NA
1987-11-07,101,2F05P,0,NA,NA
1987-11-08,101,2F05P,0,NA,NA
1987-11-09,101,2F05P,0,NA,NA
1987-11-10,101,2F05P,0,NA,NA
1987-11-11,101,2F05P,0,NA,NA
